Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-02-07,22.781269073486328,42.366180419921875,22.83951187133789,22.484907150268555,64.72271728515625,31.644262313842773,44.193214416503906,27.19343376159668,22.127073287963867,79.31082916259766,50.302085876464844
2019-02-08,22.759681701660156,42.65532684326172,22.734758377075195,22.37160873413086,64.82025909423828,31.82680892944336,44.39957046508789,27.19343376159668,22.222856521606445,79.4610366821289,50.10099411010742
2019-02-11,22.794227600097656,42.21693801879883,22.84312629699707,22.441335678100586,65.1662368774414,31.812768936157227,44.5151252746582,27.2720890045166,22.21487808227539,79.36383056640625,50.18985366821289
2019-02-12,23.3038387298584,42.70196533203125,23.132097244262695,22.772510528564453,66.17752838134766,32.23408126831055,44.861812591552734,27.083303451538086,22.266765594482422,80.45053100585938,50.961490631103516
2019-02-13,23.33406639099121,42.729957580566406,23.421070098876953,22.833507537841797,66.5678482055664,32.27621078491211,44.9443473815918,27.26422691345215,22.202903747558594,80.62722778320312,51.30757522583008
2019-02-14,23.213144302368164,42.88852310180664,23.50413703918457,22.55462646484375,66.25739288330078,32.33238220214844,44.440834045410156,27.36648941040039,22.166988372802734,80.81275939941406,51.12051010131836
2019-02-15,23.528406143188477,43.075077056884766,23.883419036865234,23.03395652770996,67.14446258544922,32.58984375,44.861812591552734,27.531673431396484,22.234830856323242,82.03197479248047,51.47125244140625
2019-02-19,23.675247192382812,43.12172317504883,23.95566177368164,23.068817138671875,67.11785888671875,32.599185943603516,45.09292984008789,27.563142776489258,22.366544723510742,81.83759307861328,51.681705474853516
2019-02-20,24.081209182739258,42.97247314453125,24.056798934936523,23.21697235107422,67.43720245361328,32.63665008544922,45.010379791259766,27.390087127685547,22.466323852539062,81.74041748046875,51.78459167480469
2019-02-21,23.986194610595703,42.57139205932617,23.684749603271484,23.0949649810791,67.16221618652344,32.65068817138672,45.1424446105957,27.43728256225586,22.629962921142578,81.02478790283203,51.681705474853516
2019-02-22,24.089847564697266,42.97247314453125,23.753381729125977,23.060104370117188,67.60576629638672,33.06731414794922,44.92783737182617,27.594615936279297,22.769651412963867,81.76692962646484,51.962310791015625
2019-02-25,24.24532127380371,43.01912307739258,23.79311752319336,23.155967712402344,67.87188720703125,33.22647476196289,44.68021011352539,27.36648941040039,22.621976852416992,81.88179779052734,51.78926467895508
2019-02-26,24.107118606567383,43.01912307739258,23.717262268066406,23.086246490478516,67.68560791015625,33.29668426513672,44.7049674987793,27.311426162719727,22.59404182434082,81.59022521972656,51.85942459106445
2019-02-27,24.068256378173828,42.80457305908203,23.807565689086914,23.17340087890625,67.95175170898438,33.263919830322266,44.638938903808594,27.224897384643555,22.621976852416992,81.2103271484375,51.82200622558594
2019-02-28,23.77458381652832,42.83256149291992,23.569162368774414,23.112390518188477,67.72108459472656,33.170291900634766,44.85354232788086,27.303558349609375,22.753686904907227,80.97180938720703,51.5413932800293
2019-03-01,23.744352340698242,43.168357849121094,24.002613067626953,23.260549545288086,67.7831802368164,33.394996643066406,44.77101516723633,27.2720890045166,22.801584243774414,82.12030792236328,51.957618713378906
2019-03-04,23.852312088012695,43.22432327270508,24.045963287353516,23.112390518188477,67.48155212402344,33.26860046386719,44.69672393798828,27.382225036621094,22.841493606567383,81.00714874267578,51.7939338684082
2019-03-05,23.74003028869629,43.49482727050781,23.966501235961914,23.02524185180664,67.04689025878906,33.170291900634766,44.66370391845703,27.46088218688965,22.813556671142578,80.96295166015625,51.92488479614258
2019-03-06,23.791854858398438,43.47616195678711,23.6630802154541,22.877084732055664,66.41704559326172,32.99708938598633,44.59767532348633,27.390087127685547,22.813556671142578,79.77909851074219,51.681705474853516
2019-03-07,23.597509384155273,43.09371566772461,23.522205352783203,22.64177703857422,66.01786041259766,32.683467864990234,44.30877685546875,27.36648941040039,22.889389038085938,79.15181732177734,51.055023193359375
2019-03-08,23.636375427246094,43.065757751464844,23.081523895263672,22.633060455322266,65.88479614257812,32.67877197265625,44.33352279663086,27.390087127685547,22.969209671020508,78.98394012451172,50.69960021972656
2019-03-11,23.973234176635742,43.83995056152344,23.44274139404297,22.868375778198242,66.44367218017578,33.380950927734375,44.91133117675781,27.81486701965332,23.132844924926758,79.88510131835938,51.39641571044922
2019-03-12,24.063936233520508,44.03581619262695,23.59444808959961,22.920658111572266,65.89366912841797,33.57756042480469,44.92783737182617,27.964311599731445,23.292497634887695,80.46820068359375,51.5413932800293
2019-03-13,24.180540084838867,44.166412353515625,23.832847595214844,23.077526092529297,66.47029876708984,33.79755401611328,45.18373107910156,28.098047256469727,23.316444396972656,81.33403778076172,51.72380065917969
2019-03-14,23.99915313720703,43.97053146362305,23.85813331604004,23.16468048095703,66.24850463867188,33.86777114868164,45.1424446105957,28.168840408325195,23.312458038330078,81.20149230957031,51.569461822509766
2019-03-15,24.029081344604492,43.93596649169922,23.848669052124023,23.32673454284668,66.0147476196289,34.27775192260742,45.3980712890625,28.053335189819336,23.39688491821289,81.57479858398438,51.900291442871094
2019-03-18,24.085468292236328,43.56220626831055,24.179946899414062,23.563243865966797,66.65713500976562,34.4233283996582,45.46446990966797,27.910932540893555,23.308435440063477,81.45069122314453,52.40239334106445
2019-03-19,24.055105209350586,43.6369514465332,24.114423751831055,23.379291534423828,66.41626739501953,34.493778228759766,45.43128204345703,27.83182144165039,23.04306411743164,82.09805297851562,52.66518783569336
2019-03-20,24.033416748046875,44.02940368652344,24.3255672454834,22.897512435913086,65.96121215820312,34.39986038208008,45.24038314819336,27.958402633666992,23.103370666503906,81.53048706054688,52.74027633666992
2019-03-21,24.289323806762695,44.60874557495117,24.496667861938477,22.827442169189453,66.59468078613281,35.26396942138672,45.771549224853516,28.456811904907227,23.3486385345459,81.84974670410156,53.46292495727539
2019-03-22,23.564979553222656,43.88923645019531,23.834104537963867,22.196752548217773,65.08686065673828,34.4327392578125,45.71345138549805,28.32232093811035,23.51751708984375,80.35995483398438,52.40239334106445
2019-03-25,23.5216064453125,43.81449508666992,23.845033645629883,22.100399017333984,65.23851776123047,34.2824592590332,45.804744720458984,28.34605598449707,23.537612915039062,80.31558227539062,52.71211242675781
2019-03-26,23.66474151611328,44.02940368652344,24.187232971191406,22.36318588256836,65.67571258544922,34.47031021118164,46.194828033447266,28.52010154724121,23.706485748291016,80.86542510986328,52.93735885620117
2019-03-27,23.634380340576172,43.71170425415039,24.016130447387695,22.26682472229004,65.7470703125,34.27306365966797,46.03713607788086,28.4251651763916,23.54163932800293,80.19145965576172,52.82942581176758
2019-03-28,23.8642578125,43.608917236328125,24.10714340209961,22.45954132080078,66.22888946533203,34.41395568847656,46.2612190246582,28.662504196166992,23.26420021057129,80.39540100097656,53.14851760864258
2019-03-29,24.07245635986328,43.702362060546875,24.07073402404785,22.520856857299805,66.94266510009766,34.7520751953125,46.568302154541016,28.654592514038086,23.388851165771484,81.36201477050781,53.42539978027344
2019-04-01,24.432456970214844,44.36579513549805,24.3874568939209,23.07270622253418,68.32556915283203,35.22639846801758,46.41060256958008,28.56757164001465,23.22801399230957,81.48614501953125,54.01197052001953
2019-04-02,24.514867782592773,44.599395751953125,24.219999313354492,23.055187225341797,68.298828125,35.3484992980957,46.028831481933594,28.812814712524414,23.260183334350586,81.2999267578125,54.00258255004883
2019-04-03,24.835834503173828,44.7675895690918,23.987003326416016,23.12527084350586,68.0936050415039,35.63496398925781,45.804744720458984,28.78117561340332,23.223989486694336,81.19353485107422,54.38268280029297
