Date,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Adj Close,NVDA_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj Close,GOOGL_Volume
2025-12-19,666.4199829101562,671.0,658.1799926757812,658.77001953125,658.2064819335938,49977100,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,180.98020935058594,324925900,488.1199951171875,490.489990234375,474.7200012207031,481.20001220703125,481.20001220703125,103305400,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,484.8134460449219,70836100,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,273.1625061035156,144632000,226.75999450683594,229.1300048828125,225.5800018310547,227.35000610351562,227.35000610351562,85544400,301.7300109863281,307.25,300.9700012207031,307.1600036621094,306.9439392089844,59943200
2025-12-22,661.6500244140625,673.5800170898438,656.6500244140625,661.5,660.9341430664062,15659400,183.9199981689453,184.16000366210938,182.35000610351562,183.69000244140625,183.6800537109375,129064400,489.8800048828125,498.8299865722656,485.3299865722656,488.7300109863281,488.7300109863281,86916100,486.1199951171875,488.7300109863281,482.69000244140625,484.9200134277344,483.81573486328125,16963000,272.8599853515625,273.8800048828125,270.510009765625,270.9700012207031,270.4674987792969,36571800,228.61000061035156,229.47999572753906,226.7100067138672,228.42999267578125,228.42999267578125,32261300,309.8800048828125,310.1300048828125,305.29998779296875,309.7799987792969,309.56207275390625,26429900
2025-12-23,660.0499877929688,666.0,658.25,664.9400024414062,664.3711547851562,8486800,182.97000122070312,189.3300018310547,182.89999389648438,189.2100067138672,189.19976806640625,174873600,489.3999938964844,491.9700012207031,482.8399963378906,485.55999755859375,485.55999755859375,58223600,484.9800109863281,487.8299865722656,484.739990234375,486.8500061035156,485.7413330078125,14683600,270.8399963378906,272.5,269.55999755859375,272.3599853515625,271.85491943359375,29642000,229.05999755859375,232.4499969482422,228.72999572753906,232.13999938964844,232.13999938964844,29230200,309.6300048828125,314.94000244140625,309.32000732421875,314.3500061035156,314.1288757324219,25478700
2025-12-24,662.530029296875,668.1799926757812,662.2000122070312,667.5499877929688,666.9789428710938,5627500,187.94000244140625,188.91000366210938,186.58999633789062,188.61000061035156,188.59979248046875,65528500,488.4800109863281,490.8999938964844,476.79998779296875,485.3999938964844,485.3999938964844,41285400,485.67999267578125,489.1600036621094,484.8299865722656,488.0199890136719,486.90863037109375,5855900,272.3399963378906,275.42999267578125,272.20001220703125,273.80999755859375,273.3022155761719,17910600,232.1300048828125,232.9499969482422,231.3300018310547,232.3800048828125,232.3800048828125,11420500,314.7699890136719,315.0799865722656,311.9200134277344,314.0899963378906,313.8690490722656,10097400
2025-12-26,668.0599975585938,668.9500122070312,661.3200073242188,663.2899780273438,662.7225952148438,7133800,189.9199981689453,192.69000244140625,188.0,190.52999877929688,190.51968383789062,139740300,485.2300109863281,489.0899963378906,473.82000732421875,475.19000244140625,475.19000244140625,58780700,486.7099914550781,488.1199951171875,485.9599914550781,487.7099914550781,486.599365234375,8842200,274.1600036621094,275.3699951171875,272.8599853515625,273.3999938964844,272.89300537109375,21521800,232.0399932861328,232.99000549316406,231.17999267578125,232.52000427246094,232.52000427246094,15994700,314.4800109863281,315.0899963378906,312.2799987792969,313.510009765625,313.2894592285156,10899000
2025-12-29,658.010009765625,660.25,654.3900146484375,658.6900024414062,658.1265258789062,8506500,187.7100067138672,188.75999450683594,185.91000366210938,188.22000122070312,188.20980834960938,120006100,469.0,469.3999938964844,459.0,459.6400146484375,459.6400146484375,66263000,484.8599853515625,488.3500061035156,484.17999267578125,487.1000061035156,485.9907531738281,10893400,272.69000244140625,274.3599853515625,272.3500061035156,273.760009765625,273.2523498535156,23715200,231.94000244140625,232.60000610351562,230.77000427246094,232.07000732421875,232.07000732421875,19797900,311.3699951171875,314.0199890136719,310.6199951171875,313.55999755859375,313.33941650390625,19621800
2025-12-30,658.6900024414062,672.219970703125,657.8400268554688,665.9500122070312,665.3803100585938,9187500,188.24000549316406,188.99000549316406,186.92999267578125,187.5399932861328,187.52984619140625,97687300,461.0899963378906,463.1199951171875,453.8299865722656,454.42999267578125,454.42999267578125,59238500,485.92999267578125,489.67999267578125,485.5,487.4800109863281,486.3699035644531,13944500,272.80999755859375,274.0799865722656,272.2799987792969,273.0799865722656,272.57354736328125,22139600,231.2100067138672,232.77000427246094,230.1999969482422,232.52999877929688,232.52999877929688,21910500,312.5,316.95001220703125,312.4599914550781,313.8500061035156,313.6292419433594,17380900
2025-12-31,664.75,665.0,659.4400024414062,660.0900268554688,659.5253295898438,7940400,189.57000732421875,190.55999755859375,186.49000549316406,186.5,186.4899139404297,120100500,456.1000061035156,456.54998779296875,449.29998779296875,449.7200012207031,449.7200012207031,49078000,487.8399963378906,488.1400146484375,483.29998779296875,483.6199951171875,482.5186767578125,15601600,273.05999755859375,273.67999267578125,271.75,271.8599853515625,271.3558349609375,27293600,232.91000366210938,232.99000549316406,230.1199951171875,230.82000732421875,230.82000732421875,24383700,312.8500061035156,314.5799865722656,311.44000244140625,313.0,312.7798156738281,16377700
2026-01-02,662.72998046875,664.3900146484375,643.5,650.4099731445312,649.8535766601562,13726500,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,188.83978271484375,148240500,457.79998779296875,458.3399963378906,435.29998779296875,438.07000732421875,438.07000732421875,85535400,484.3900146484375,484.6600036621094,470.1600036621094,472.94000244140625,471.8630065917969,25571600,272.260009765625,277.8399963378906,269.0,271.010009765625,270.5074462890625,37838100,231.33999633789062,235.4600067138672,224.6999969482422,226.5,226.5,51456200,316.8999938964844,322.5,310.3299865722656,315.1499938964844,314.9283142089844,32009400
2026-01-05,651.010009765625,664.5399780273438,647.75,658.7899780273438,658.2264404296875,12213700,191.75999450683594,193.6300048828125,186.14999389648438,188.1199951171875,188.1098175048828,183529700,447.989990234375,457.54998779296875,444.57000732421875,451.6700134277344,451.6700134277344,67940800,474.05999755859375,476.07000732421875,469.5,472.8500061035156,471.773193359375,25250300,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,266.764404296875,45647200,228.83999633789062,234.0,227.17999267578125,233.05999755859375,233.05999755859375,49733300,317.6600036621094,319.0199890136719,314.6300048828125,316.5400085449219,316.3173522949219,30195600
2026-01-06,659.5700073242188,665.52001953125,651.9000244140625,660.6199951171875,660.0548706054688,11074400,190.52000427246094,192.1699981689453,186.82000732421875,187.24000549316406,187.22987365722656,176862600,446.3800048828125,448.25,428.7799987792969,432.9599914550781,432.9599914550781,89093800,473.79998779296875,478.739990234375,469.75,478.510009765625,477.4203186035156,23037700,267.0,267.54998779296875,262.1199951171875,262.3599853515625,261.87347412109375,52352100,232.10000610351562,243.17999267578125,232.07000732421875,240.92999267578125,240.92999267578125,53764700,316.3999938964844,320.94000244140625,311.7799987792969,314.3399963378906,314.1188659667969,31212100
2026-01-07,655.6400146484375,659.1500244140625,644.8099975585938,648.6900024414062,648.1350708007812,12846300,188.57000732421875,191.3699951171875,186.55999755859375,189.11000061035156,189.09976196289062,153543200,435.8999938964844,438.3699951171875,431.2900085449219,431.4100036621094,431.4100036621094,59828800,479.760009765625,489.70001220703125,477.95001220703125,483.4700012207031,482.3690185546875,25564200,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,259.84722900390625,48309800,239.61000061035156,245.2899932861328,239.52000427246094,241.55999755859375,241.55999755859375,42236500,314.3599853515625,326.1499938964844,314.19000244140625,321.9800109863281,321.7535095214844,35104400
2026-01-08,645.8800048828125,647.0999755859375,635.719970703125,646.0599975585938,645.50732421875,11921700,189.11000061035156,189.5500030517578,183.7100067138672,185.0399932861328,185.0299835205078,172457000,427.8900146484375,436.8900146484375,424.3699951171875,435.79998779296875,435.79998779296875,57041100,481.239990234375,482.6600036621094,475.8599853515625,478.1099853515625,477.0212097167969,18162600,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,258.55963134765625,50419300,243.05999755859375,246.41000366210938,241.8800048828125,246.2899932861328,246.2899932861328,39509800,328.9700012207031,330.32000732421875,321.5,325.44000244140625,325.2110595703125,31896100
2026-01-09,645.4400024414062,654.9500122070312,642.8499755859375,653.0599975585938,652.5013427734375,11634900,185.0800018310547,186.33999633789062,183.6699981689453,184.86000061035156,184.84999084472656,131327500,435.95001220703125,449.04998779296875,430.3900146484375,445.010009765625,445.010009765625,67331500,474.05999755859375,479.82000732421875,472.20001220703125,479.2799987792969,478.1885681152344,18491000,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,258.8890075683594,39997000,244.57000732421875,247.86000061035156,242.24000549316406,247.3800048828125,247.3800048828125,34560000,327.0899963378906,330.8299865722656,325.79998779296875,328.57000732421875,328.3388671875,26214200
2026-01-12,652.530029296875,653.969970703125,641.22998046875,641.969970703125,641.4207763671875,14797200,183.22000122070312,187.1199951171875,183.02000427246094,184.94000244140625,184.92999267578125,137968500,441.2300109863281,454.29998779296875,438.0,448.9599914550781,448.9599914550781,61649600,476.6700134277344,480.989990234375,475.67999267578125,477.17999267578125,476.09332275390625,23519900,259.1600036621094,261.29998779296875,256.79998779296875,260.25,259.7673645019531,45263800,246.72999572753906,248.94000244140625,245.9600067138672,246.47000122070312,246.47000122070312,35867800,325.79998779296875,334.0400085449219,325.0,331.8599853515625,331.62652587890625,33923900
2026-01-13,642.27001953125,642.27001953125,624.0999755859375,631.0900268554688,630.5501708984375,18030400,185.0,188.11000061035156,183.39999389648438,185.80999755859375,185.79994201660156,160128900,450.20001220703125,451.80999755859375,443.95001220703125,447.20001220703125,447.20001220703125,53719200,474.67999267578125,475.7799987792969,465.95001220703125,470.6700134277344,469.5981750488281,28545800,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,260.5658874511719,45730800,246.52999877929688,247.66000366210938,240.25,242.60000610351562,242.60000610351562,38371800,334.95001220703125,340.489990234375,333.6199951171875,335.9700012207031,335.7336730957031,33517600
2026-01-14,626.5,628.4500122070312,614.8200073242188,615.52001953125,614.9934692382812,15527900,184.32000732421875,184.4600067138672,180.8000030517578,183.13999938964844,183.1300811767578,159586100,442.80999755859375,443.9100036621094,434.2200012207031,439.20001220703125,439.20001220703125,57259500,466.4599914550781,468.20001220703125,457.1700134277344,459.3800048828125,458.3338928222656,28184300,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,259.4779052734375,40019400,241.14999389648438,241.27999877929688,236.22000122070312,236.64999389648438,236.64999389648438,41410600,335.05999755859375,336.5199890136719,330.4800109863281,335.8399963378906,335.603759765625,28525600
2026-01-15,618.47998046875,624.1699829101562,614.22998046875,620.7999877929688,620.2689208984375,13076100,186.5,189.6999969482422,186.3300018310547,187.0500030517578,187.03988647460938,206188600,441.1300048828125,445.3599853515625,437.6499938964844,438.57000732421875,438.57000732421875,49465800,464.1199951171875,464.25,455.8999938964844,456.6600036621094,455.6200866699219,23225800,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,257.7311706542969,39388600,239.30999755859375,240.64999389648438,236.6300048828125,238.17999267578125,238.17999267578125,43003600,337.6499938964844,337.69000244140625,330.739990234375,332.7799987792969,332.5458984375,28442400
